reference,candidate,physical_gpu,phase,reference_s,candidate_s,delta_s,latency_reduction_percent,speedup,reference_share_percent,candidate_share_percent,share_delta_pp
bf16,pr4691,1,concurrent_mixed,0.0,0.0,0.0,,,0.0,0.0,0.0
bf16,pr4691,1,idle,0.6577275260000001,0.665957099,0.008229572999999935,-1.25121310492331,0.9876424877633148,13.013202120582793,14.33817471991239,1.3249725993295964
bf16,pr4691,1,layout_copy,0.12373423800000001,0.199006667,0.07527242899999999,-60.83395365476771,0.6217592599548437,2.4480937541456886,4.284648915310118,1.8365551611644295
bf16,pr4691,1,linear_gemm,2.4976944509999996,2.463140686,-0.034553764999999625,1.3834264229623972,1.0140283359356599,49.41712402397019,53.03185680973251,3.614732785762321
bf16,pr4691,1,memory_ops,0.008958637,0.008949168,-9.468999999999797e-06,0.1056968822377713,1.0010580871875463,0.17724749139650797,0.1926771778159976,0.015429686419489635
bf16,pr4691,1,other,0.130486942,0.131565697,0.0010787550000000146,-0.8267149060785073,0.9918006363011171,2.581696649780724,2.8326328431150984,0.25093619333437456
bf16,pr4691,1,pointwise,0.075531503,0.075524889,-6.614000000002007e-06,0.00875661113217685,1.0000875737798172,1.49439802373484,1.6260642852370724,0.13166626150223237
bf16,pr4691,1,rdma_barrier,0.39139050099999995,0.341635709,-0.04975479199999994,12.712314650681812,1.1456369773102375,7.743698562479141,7.355477542860678,-0.388221019618463
bf16,pr4691,1,rdma_other,0.0,0.0,0.0,,,0.0,0.0,0.0
bf16,pr4691,1,sage_quantization,0.0,0.052238711,0.052238711,,0.0,0.0,1.1247087336192045,1.1247087336192045
bf16,pr4691,1,vsa,1.1653987380000002,0.702630619,-0.46276811900000014,39.70899434764963,1.6586221927797886,23.05752569136982,15.127762124482127,-7.929763566887692
bf16,pr4691,2,attention_other,0.000136769,0.00013519999999999998,-1.5690000000000116e-06,1.147189787159375,1.011605029585799,0.0027059877692118786,0.0029108800327273857,0.00020489226351550708
bf16,pr4691,2,communication_other,0.003368392,0.0037375769999999997,0.00036918499999999974,-10.960274219865141,0.9012234396776307,0.06664395845484825,0.08047069718994915,0.013826738735100902
bf16,pr4691,2,concurrent_mixed,0.0,0.0,0.0,,,0.0,0.0,0.0
bf16,pr4691,2,idle,0.657124918,0.660036332,0.0029114140000000566,-0.44305335564829296,0.9955890094850112,13.001279463565274,14.210699553945442,1.2094200903801688
bf16,pr4691,2,layout_copy,0.124187661,0.199456099,0.075268438,-60.60862842082193,0.6226315546259631,2.457064771644386,4.294325266159739,1.8372604945153532
bf16,pr4691,2,linear_gemm,2.487688254,2.464196768,-0.023491486000000172,0.9443098813618489,1.009533121017388,49.21915045760409,53.05459444291833,3.8354439853142424
bf16,pr4691,2,memory_ops,0.009020668,0.009063771,4.31029999999992e-05,-0.47782492383046105,0.9952444738508951,0.1784747806748677,0.19514460077746695,0.016669820102599264
bf16,pr4691,2,other,0.130445389,0.13185909799999998,0.0014137089999999852,-1.0837554403705152,0.9892786389301709,2.5808745196944174,2.838949818799139,0.2580752991047217
bf16,pr4691,2,pointwise,0.07557665699999999,0.075712223,0.00013556600000000363,-0.17937549156217258,0.9982094568799016,1.495291399951168,1.6300976195569759,0.13480621960580774
bf16,pr4691,2,rdma_barrier,0.404659577,0.347004815,-0.05765476199999997,14.2477196332363,1.1661497463659112,8.006228502485596,7.471075349436099,-0.5351531530494977
bf16,pr4691,2,rdma_other,0.0,0.0,0.0,,,0.0,0.0,0.0
bf16,pr4691,2,sage_quantization,0.0,0.05224571,0.05224571,,0.0,0.0,1.124859423333325,1.124859423333325
bf16,pr4691,2,vsa,1.16210133,0.701195899,-0.46090543100000003,39.661380561366364,1.6573133580177999,22.99228615815614,15.096872347850805,-7.895413810305335
bf16,pr4691,3,attention_other,0.00013689599999999998,0.000135808,-1.0879999999999733e-06,0.7947639083683788,1.0080113100848254,0.002708500476380096,0.0029239703808035564,0.00021546990442346042
bf16,pr4691,3,communication_other,0.0016789130000000002,0.0022204160000000002,0.000541503,-32.253190010441266,0.7561254287484868,0.03321745456624545,0.04780595117417464,0.014588496607929193
bf16,pr4691,3,concurrent_mixed,0.0,0.0,0.0,,,0.0,0.0,0.0
bf16,pr4691,3,idle,0.658936579,0.660075758,0.0011391789999999347,-0.17288143294893477,0.9982741693113354,13.037123350030466,14.211548402733683,1.1744250527032172
bf16,pr4691,3,layout_copy,0.124106781,0.199683156,0.075576375,-60.89624949663306,0.6215185270809722,2.455464553095052,4.299213843730678,1.843749290635626
bf16,pr4691,3,linear_gemm,2.6100065760000004,2.558938334,-0.051068242000000375,1.956632694706295,1.0199568083847386,51.63923017802699,55.094397199861554,3.455167021834562
bf16,pr4691,3,memory_ops,0.007848608,0.007940735,9.212700000000087e-05,-1.173800500674771,0.9883981772468164,0.15528546127659415,0.17096543607011463,0.015679974793520485
bf16,pr4691,3,other,0.130753342,0.13141093699999998,0.000657594999999983,-0.5029278716256247,0.994995888355929,2.5869673993052364,2.829300832805447,0.24233343350021075
