reference,candidate,physical_gpu,phase,reference_s,candidate_s,delta_s,latency_reduction_percent,speedup,reference_share_percent,candidate_share_percent,share_delta_pp
fp8-base,fp8-overlap,1,pointwise,0.076815616,0.078712255,0.0018966389999999916,-2.4690799849863776,0.9759041460570531,2.219570543505696,2.3633318008797204,0.14376125737402434
fp8-base,fp8-overlap,1,rdma_barrier,0.297329209,0.29126351899999997,-0.0060656900000000125,2.0400585668661986,1.020825436775692,8.591262927843326,8.74517363133396,0.1539107034906344
fp8-base,fp8-overlap,1,rdma_other,0.0,0.0,0.0,,,0.0,0.0,0.0
fp8-base,fp8-overlap,1,sage_quantization,0.052248064999999996,0.052341118,9.305300000000266e-05,-0.17809846163681087,0.9982221816507626,1.5096964923013954,1.5715396371632084,0.06184314486181308
fp8-base,fp8-overlap,1,vsa,0.65999156,0.660123208,0.00013164799999998422,-0.019946921745472856,0.999800570562579,19.070312806426916,19.820168663255018,0.749855856828102
fp8-base,fp8-overlap,2,attention_other,0.000135488,0.00013519999999999998,-2.880000000000081e-07,0.21256495040151702,1.002130177514793,0.003914896338245855,0.0040593737211434,0.0001444773828975449
fp8-base,fp8-overlap,2,communication_other,0.002967013,0.0026281,-0.00033891300000000015,11.422700203875081,1.1289574217115026,0.08573119633641245,0.07890858044775866,-0.0068226158886537935
fp8-base,fp8-overlap,2,concurrent_mixed,0.0,0.032386834,0.032386834,,0.0,0.0,0.9724131867650413,0.9724131867650413
fp8-base,fp8-overlap,2,idle,0.6618306639999999,0.535085685,-0.12674497899999992,19.150665856727358,1.2368685661998227,19.12345331713822,16.065922842078514,-3.057530475059707
fp8-base,fp8-overlap,2,layout_copy,0.199300285,0.174761168,-0.024539117,12.312635177616526,1.1404151579028128,5.758738456231219,5.247195953073423,-0.5115425031577958
fp8-base,fp8-overlap,2,linear_gemm,1.312380059,1.309944428,-0.0024356309999999937,0.18558884549464416,1.0018593391810664,37.92093681629355,39.331020615247205,1.4100837989536572
